subject,vertebra,file_dir,bad_poi_list
verse551,20,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse551/20,[]
verse551,21,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse551/21,[]
verse551,22,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse551/22,[]
verse551,23,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse551/23,[]
verse551,24,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse551/24,[]
verse551,25,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse551/25,[]
verse757,7,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse757/7,[]
verse757,8,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse757/8,[]
verse757,9,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse757/9,[]
verse757,10,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse757/10,[]
verse757,11,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse757/11,[]
verse757,12,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse757/12,[]
verse757,13,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse757/13,[]
verse757,14,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse757/14,[]
verse757,15,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse757/15,[]
verse757,16,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse757/16,[]
verse757,17,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse757/17,[]
verse757,18,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse757/18,[]
verse757,19,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse757/19,[]
verse549,1,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse549/1,[]
verse549,2,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse549/2,[]
verse549,3,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse549/3,[]
verse549,4,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse549/4,[]
verse549,5,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse549/5,[]
verse549,6,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse549/6,[]
verse549,7,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse549/7,[]
verse549,8,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse549/8,[]
verse549,9,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse549/9,[]
verse549,10,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse549/10,[]
verse549,11,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse549/11,[]
verse549,12,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse549/12,[]
verse549,13,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse549/13,[]
verse549,14,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse549/14,[]
verse549,15,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse549/15,[]
verse549,16,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse549/16,[]
verse549,17,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse549/17,[]
verse549,18,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse549/18,[]
verse549,19,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse549/19,[]
verse549,20,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse549/20,[]
verse549,21,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse549/21,[]
verse549,22,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse549/22,[]
verse549,23,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse549/23,[]
verse802,14,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse802/14,[]
verse802,15,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse802/15,[]
verse802,16,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse802/16,[]
verse802,17,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse802/17,[]
verse802,18,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse802/18,[]
verse802,19,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse802/19,[]
verse802,20,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse802/20,[]
verse802,21,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse802/21,[]
verse802,22,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse802/22,[]
verse802,23,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse802/23,[]
verse802,24,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse802/24,[]
verse612,19,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse612/19,[]
verse612,20,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse612/20,[]
verse612,21,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse612/21,[]
verse612,22,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse612/22,[]
verse612,23,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse612/23,[]
verse612,24,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse612/24,[]
verse612,25,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse612/25,[]
verse545,18,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse545/18,[]
verse545,19,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse545/19,[]
verse545,20,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse545/20,[]
verse545,21,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse545/21,[]
verse545,22,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse545/22,[]
verse545,23,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse545/23,[]
verse545,24,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse545/24,[]
verse545,25,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse545/25,[]
verse636,7,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse636/7,[]
verse636,8,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse636/8,[]
verse636,9,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse636/9,[]
verse636,10,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse636/10,[]
verse636,11,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse636/11,[]
verse636,12,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse636/12,[]
verse636,13,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse636/13,[]
verse636,14,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse636/14,[]
verse636,15,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse636/15,[]
verse636,16,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse636/16,[]
verse636,17,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse636/17,[]
verse636,18,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse636/18,[]
verse636,19,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse636/19,[]
verse636,20,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse636/20,[]
verse636,21,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse636/21,[]
verse636,22,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse636/22,[]
verse636,23,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse636/23,[]
verse636,24,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse636/24,[]
verse636,25,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse636/25,[]
verse526,8,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse526/8,[]
verse526,9,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse526/9,[]
verse526,10,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse526/10,[]
verse526,11,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse526/11,[]
verse526,12,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse526/12,[]
verse526,13,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse526/13,[]
verse526,14,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse526/14,[]
verse526,15,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse526/15,[]
verse526,16,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse526/16,[]
verse526,17,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse526/17,[]
verse526,18,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse526/18,[]
verse526,19,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse526/19,[]
verse526,20,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse526/20,[]
verse526,21,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse526/21,[]
verse526,22,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse526/22,[]
verse526,23,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse526/23,[]
verse526,24,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse526/24,[]
verse526,25,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse526/25,[]
verse766,1,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse766/1,[]
verse766,2,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse766/2,[]
verse766,3,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse766/3,[]
verse766,4,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse766/4,[]
verse766,5,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse766/5,[]
verse766,6,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse766/6,[]
verse766,7,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse766/7,[]
verse766,8,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse766/8,[]
verse766,9,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse766/9,[]
verse766,10,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse766/10,[]
verse766,11,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse766/11,[]
verse766,12,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse766/12,[]
verse766,13,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse766/13,[]
verse766,14,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse766/14,[]
verse766,15,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse766/15,[]
verse766,16,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse766/16,[]
verse766,17,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse766/17,[]
verse766,18,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse766/18,[]
verse766,19,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse766/19,[]
verse766,20,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse766/20,[]
verse766,21,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse766/21,[]
verse766,22,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse766/22,[]
verse766,23,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse766/23,[]
verse766,24,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse766/24,[]
verse582,5,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse582/5,[]
verse582,6,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse582/6,[]
verse582,7,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse582/7,[]
verse582,8,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse582/8,[]
verse582,9,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse582/9,[]
verse582,10,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse582/10,[]
verse582,11,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse582/11,[]
verse582,12,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse582/12,[]
verse582,13,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse582/13,[]
verse582,14,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse582/14,[]
verse582,15,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse582/15,[]
verse582,16,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse582/16,[]
verse582,17,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse582/17,[]
verse582,18,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse582/18,[]
verse582,19,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse582/19,[]
verse582,20,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse582/20,[]
verse582,21,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse582/21,[]
verse582,22,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse582/22,[]
verse582,23,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse582/23,[]
verse582,24,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse582/24,[]
verse596,9,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse596/9,[]
verse596,10,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse596/10,[]
verse596,11,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse596/11,[]
verse596,12,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse596/12,[]
verse596,13,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse596/13,[]
verse596,14,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse596/14,[]
verse596,15,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse596/15,[]
verse596,16,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse596/16,[]
verse596,17,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse596/17,[]
verse596,18,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse596/18,[]
verse709,17,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse709/17,[]
verse709,18,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse709/18,[]
verse709,19,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse709/19,[]
verse709,20,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse709/20,[]
verse709,21,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse709/21,[]
verse709,22,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse709/22,[]
verse709,23,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse709/23,[]
verse709,24,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse709/24,[]
verse801,18,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse801/18,[]
verse801,19,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse801/19,[]
verse801,20,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse801/20,[]
verse801,21,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse801/21,[]
verse801,22,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse801/22,[]
verse801,23,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse801/23,[]
verse801,24,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse801/24,[]
verse718,18,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse718/18,[]
verse718,19,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse718/19,[]
verse718,20,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse718/20,[]
verse718,21,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse718/21,[]
verse718,22,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse718/22,[]
verse718,23,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse718/23,[]
verse718,24,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse718/24,[]
verse618,5,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse618/5,[]
verse618,6,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse618/6,[]
verse618,7,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse618/7,[]
verse618,8,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse618/8,[]
verse618,9,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse618/9,[]
verse618,10,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse618/10,[]
verse618,11,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse618/11,[]
verse618,12,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse618/12,[]
verse618,13,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse618/13,[]
verse618,14,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse618/14,[]
verse618,15,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse618/15,[]
verse618,16,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse618/16,[]
verse618,17,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse618/17,[]
verse618,18,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse618/18,[]
verse618,19,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse618/19,[]
verse618,20,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse618/20,[]
verse618,21,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse618/21,[]
verse618,22,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse618/22,[]
verse618,23,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse618/23,[]
verse618,24,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse618/24,[]
verse618,25,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse618/25,[]
verse563,1,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse563/1,[]
verse563,2,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse563/2,[]
verse563,3,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse563/3,[]
verse563,4,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse563/4,[]
verse563,5,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse563/5,[]
verse563,6,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse563/6,[]
verse563,7,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse563/7,[]
verse563,8,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse563/8,[]
verse563,9,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse563/9,[]
verse563,10,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse563/10,[]
verse563,11,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse563/11,[]
verse563,12,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse563/12,[]
verse563,13,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse563/13,[]
verse563,14,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse563/14,[]
verse563,15,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse563/15,[]
verse563,16,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse563/16,[]
verse563,17,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse563/17,[]
verse563,18,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse563/18,[]
verse563,19,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse563/19,[]
verse563,20,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse563/20,[]
verse563,21,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse563/21,[]
verse563,22,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse563/22,[]
verse563,23,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse563/23,[]
verse563,24,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse563/24,[]
verse700,14,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse700/14,[]
verse700,15,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse700/15,[]
verse700,16,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse700/16,[]
verse700,17,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse700/17,[]
verse700,18,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse700/18,[]
verse700,19,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse700/19,[]
verse700,20,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse700/20,[]
verse700,21,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse700/21,[]
verse700,22,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse700/22,[]
verse700,23,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse700/23,[]
verse700,24,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse700/24,[]
verse759,1,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse759/1,[]
verse759,2,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse759/2,[]
verse759,3,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse759/3,[]
verse759,4,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse759/4,[]
verse759,5,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse759/5,[]
verse759,6,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse759/6,[]
verse759,7,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse759/7,[]
verse759,8,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse759/8,[]
verse759,9,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse759/9,[]
verse759,10,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse759/10,[]
verse759,11,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse759/11,[]
verse759,12,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse759/12,[]
verse759,13,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse759/13,[]
verse759,14,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse759/14,[]
verse759,15,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse759/15,[]
verse759,16,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse759/16,[]
verse759,17,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse759/17,[]
verse759,18,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse759/18,[]
verse759,19,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse759/19,[]
verse759,20,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse759/20,[]
verse759,21,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse759/21,[]
verse759,22,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse759/22,[]
verse759,23,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse759/23,[]
verse759,24,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse759/24,[]
verse518,8,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse518/8,[]
verse518,9,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse518/9,[]
verse518,10,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse518/10,[]
verse518,11,dataset/data_preprocessing/cutout-folder/cutouts-verse20-copy/verse518/11,[]
