subject,vertebra,file_dir,bad_poi_list
verse207,7,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse207/7,[]
verse207,8,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse207/8,[]
verse139,20,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse139/20,[]
verse139,21,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse139/21,[]
verse139,22,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse139/22,[]
verse139,23,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse139/23,[]
verse139,24,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse139/24,[]
verse111,18,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse111/18,[]
verse111,19,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse111/19,[]
verse111,20,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse111/20,[]
verse111,21,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse111/21,[]
verse111,22,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse111/22,[]
verse111,23,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse111/23,[]
verse111,24,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse111/24,[]
verse013,9,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse013/9,[]
verse013,10,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse013/10,[]
verse013,11,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse013/11,[]
verse013,12,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse013/12,[]
verse013,13,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse013/13,[]
verse013,14,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse013/14,[]
verse013,15,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse013/15,[]
verse013,16,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse013/16,[]
verse013,17,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse013/17,[]
verse013,18,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse013/18,[]
verse013,19,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse013/19,[]
verse013,20,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse013/20,[]
verse013,21,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse013/21,[]
verse013,22,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse013/22,[]
verse013,23,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse013/23,[]
verse013,24,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse013/24,[]
verse230,1,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse230/1,[]
verse230,2,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse230/2,[]
verse230,3,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse230/3,[]
verse230,4,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse230/4,[]
verse230,5,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse230/5,[]
verse230,6,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse230/6,[]
verse230,7,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse230/7,[]
verse230,8,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse230/8,[]
verse230,9,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse230/9,[]
verse405,6,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse405/6,[]
verse405,7,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse405/7,[]
verse405,8,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse405/8,[]
verse405,9,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse405/9,[]
verse405,10,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse405/10,[]
verse405,11,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse405/11,[]
verse405,12,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse405/12,[]
verse405,13,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse405/13,[]
verse405,14,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse405/14,[]
verse405,15,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse405/15,[]
verse405,16,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse405/16,[]
verse405,17,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse405/17,[]
verse405,18,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse405/18,[]
verse405,19,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse405/19,[]
verse096,7,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse096/7,[]
verse096,8,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse096/8,[]
verse096,9,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse096/9,[]
verse096,10,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse096/10,[]
verse096,11,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse096/11,[]
verse096,12,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse096/12,[]
verse096,13,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse096/13,[]
verse096,14,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse096/14,[]
verse096,15,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse096/15,[]
verse096,16,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse096/16,[]
verse096,17,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse096/17,[]
verse096,18,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse096/18,[]
verse096,19,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse096/19,[]
verse096,20,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse096/20,[]
verse096,21,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse096/21,[]
verse096,22,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse096/22,[]
verse096,23,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse096/23,[]
verse096,24,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse096/24,[]
verse043,9,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse043/9,[]
verse043,10,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse043/10,[]
verse043,11,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse043/11,[]
verse043,12,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse043/12,[]
verse043,13,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse043/13,[]
verse043,14,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse043/14,[]
verse043,15,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse043/15,[]
verse043,16,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse043/16,[]
verse043,17,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse043/17,[]
verse043,18,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse043/18,[]
verse043,19,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse043/19,[]
verse043,20,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse043/20,[]
verse043,21,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse043/21,[]
verse043,22,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse043/22,[]
verse043,23,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse043/23,[]
verse043,24,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse043/24,[]
verse101,8,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse101/8,[]
verse101,9,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse101/9,[]
verse101,10,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse101/10,[]
verse101,11,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse101/11,[]
verse101,12,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse101/12,[]
verse101,13,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse101/13,[]
verse101,14,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse101/14,[]
verse101,15,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse101/15,[]
verse101,16,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse101/16,[]
verse101,17,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse101/17,[]
verse101,18,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse101/18,[]
verse101,19,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse101/19,[]
verse101,20,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse101/20,[]
verse101,21,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse101/21,[]
verse101,22,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse101/22,[]
verse101,23,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse101/23,[]
verse101,24,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse101/24,[]
verse402,6,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse402/6,[]
verse402,7,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse402/7,[]
verse402,8,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse402/8,[]
verse402,9,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse402/9,[]
verse402,10,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse402/10,[]
verse402,11,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse402/11,[]
verse402,12,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse402/12,[]
verse402,13,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse402/13,[]
verse402,14,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse402/14,[]
verse402,15,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse402/15,[]
verse402,16,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse402/16,[]
verse402,17,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse402/17,[]
verse402,18,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse402/18,[]
verse402,19,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse402/19,[]
verse402,20,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse402/20,[]
verse402,21,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse402/21,[]
verse402,22,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse402/22,[]
verse402,23,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse402/23,[]
verse402,24,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse402/24,[]
verse119,8,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse119/8,[]
verse119,9,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse119/9,[]
verse119,10,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse119/10,[]
verse119,11,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse119/11,[]
verse119,12,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse119/12,[]
verse119,13,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse119/13,[]
verse119,14,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse119/14,[]
verse119,15,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse119/15,[]
verse119,16,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse119/16,[]
verse119,17,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse119/17,[]
verse119,18,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse119/18,[]
verse119,19,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse119/19,[]
verse119,20,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse119/20,[]
verse033,7,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse033/7,[]
verse033,8,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse033/8,[]
verse033,9,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse033/9,[]
verse033,10,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse033/10,[]
verse033,11,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse033/11,[]
verse033,12,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse033/12,[]
verse033,13,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse033/13,[]
verse033,14,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse033/14,[]
verse033,15,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse033/15,[]
verse033,16,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse033/16,[]
verse033,17,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse033/17,[]
verse033,18,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse033/18,[]
verse033,19,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse033/19,[]
verse033,20,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse033/20,[]
verse033,21,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse033/21,[]
verse033,22,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse033/22,[]
verse033,23,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse033/23,[]
verse033,24,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse033/24,[]
verse085,20,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse085/20,[]
verse085,21,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse085/21,[]
verse085,22,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse085/22,[]
verse085,23,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse085/23,[]
verse085,24,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse085/24,[]
verse081,18,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse081/18,[]
verse081,19,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse081/19,[]
verse081,20,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse081/20,[]
verse081,21,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse081/21,[]
verse015,19,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse015/19,[]
verse015,20,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse015/20,[]
verse015,21,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse015/21,[]
verse015,22,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse015/22,[]
verse015,23,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse015/23,[]
verse015,24,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse015/24,[]
verse127,8,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse127/8,[]
verse127,9,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse127/9,[]
verse127,10,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse127/10,[]
verse127,11,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse127/11,[]
verse127,12,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse127/12,[]
verse127,13,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse127/13,[]
verse127,14,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse127/14,[]
verse127,15,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse127/15,[]
verse127,16,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse127/16,[]
verse127,17,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse127/17,[]
verse127,18,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse127/18,[]
verse127,19,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse127/19,[]
verse127,20,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse127/20,[]
verse127,21,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse127/21,[]
verse127,22,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse127/22,[]
verse127,23,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse127/23,[]
verse127,24,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse127/24,[]
verse152,19,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse152/19,[]
verse152,20,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse152/20,[]
verse152,21,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse152/21,[]
verse152,22,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse152/22,[]
verse152,23,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse152/23,[]
verse152,24,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse152/24,[]
verse144,16,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse144/16,[]
verse144,17,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse144/17,[]
verse144,18,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse144/18,[]
verse144,19,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse144/19,[]
verse144,20,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse144/20,[]
verse144,21,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse144/21,[]
verse144,22,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse144/22,[]
verse144,23,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse144/23,[]
verse144,24,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse144/24,[]
verse014,20,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse014/20,[]
verse014,21,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse014/21,[]
verse014,22,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse014/22,[]
verse014,23,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse014/23,[]
verse014,24,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse014/24,[]
verse221,1,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse221/1,[]
verse221,2,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse221/2,[]
verse221,3,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse221/3,[]
verse221,4,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse221/4,[]
verse221,5,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse221/5,[]
verse221,6,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse221/6,[]
verse221,7,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse221/7,[]
verse221,8,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse221/8,[]
verse221,9,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse221/9,[]
verse005,20,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse005/20,[]
verse005,21,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse005/21,[]
verse005,22,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse005/22,[]
verse005,23,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse005/23,[]
verse005,24,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse005/24,[]
verse242,1,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse242/1,[]
verse242,2,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse242/2,[]
verse242,3,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse242/3,[]
verse242,4,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse242/4,[]
verse242,5,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse242/5,[]
verse242,6,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse242/6,[]
verse242,7,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse242/7,[]
verse242,8,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse242/8,[]
verse205,1,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse205/1,[]
verse205,2,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse205/2,[]
verse205,3,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse205/3,[]
verse205,4,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse205/4,[]
verse205,5,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse205/5,[]
verse205,6,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse205/6,[]
verse205,7,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse205/7,[]
verse112,8,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse112/8,[]
verse112,9,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse112/9,[]
verse112,10,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse112/10,[]
verse112,11,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse112/11,[]
verse112,12,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse112/12,[]
verse112,13,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse112/13,[]
verse112,14,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse112/14,[]
verse112,15,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse112/15,[]
verse112,16,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse112/16,[]
verse112,17,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse112/17,[]
verse112,18,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse112/18,[]
verse112,19,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse112/19,[]
verse112,20,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse112/20,[]
verse112,21,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse112/21,[]
verse112,22,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse112/22,[]
verse112,23,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse112/23,[]
verse112,24,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse112/24,[]
verse023,18,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse023/18,[]
verse023,19,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse023/19,[]
verse023,20,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse023/20,[]
verse023,21,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse023/21,[]
verse023,22,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse023/22,[]
verse023,23,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse023/23,[]
verse023,24,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse023/24,[]
verse023,25,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse023/25,[]
verse078,19,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse078/19,[]
verse078,20,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse078/20,[]
verse078,21,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse078/21,[]
verse078,22,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse078/22,[]
verse078,23,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse078/23,[]
verse078,24,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse078/24,[]
verse068,16,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse068/16,[]
verse068,17,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse068/17,[]
verse068,18,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse068/18,[]
verse068,19,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse068/19,[]
verse068,20,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse068/20,[]
verse068,21,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse068/21,[]
verse068,22,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse068/22,[]
verse068,23,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse068/23,[]
verse068,24,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse068/24,[]
verse067,15,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse067/15,[]
verse067,16,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse067/16,[]
verse067,17,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse067/17,[]
verse067,18,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse067/18,[]
verse067,19,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse067/19,[]
verse067,20,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse067/20,[]
verse067,21,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse067/21,[]
verse067,22,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse067/22,[]
verse067,23,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse067/23,[]
verse067,24,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse067/24,[]
verse065,21,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse065/21,[]
verse065,22,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse065/22,[]
verse065,23,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse065/23,[]
verse065,24,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse065/24,[]
verse089,18,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse089/18,[]
verse089,19,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse089/19,[]
verse089,20,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse089/20,[]
verse089,21,dataset/data_preprocessing/cutout-folder/cutouts-verse19/verse089/21,[]
